map marker HA412_chr HA412_pos other_map_chr other_map_pos haploblock
petmap4 Ha412HOChr01_2178859 A01 2178859 C01 15.956362926208 0
petmap4 Ha412HOChr01_2179013 A01 2179013 C01 15.956362926208 0
petmap4 Ha412HOChr01_1736640 A01 1736640 C01 15.956362926208 0
petmap4 Ha412HOChr01_2639590 A01 2639590 C01 15.956362926208 0
petmap4 Ha412HOChr01_9397764 A01 9397764 C01 12.277734618983 0
petmap4 Ha412HOChr01_9397797 A01 9397797 C01 12.277734618983 0
petmap4 Ha412HOChr01_5613594 A01 5613594 C01 11.333693074845 0
petmap4 Ha412HOChr01_7253945 A01 7253945 C01 11.333693074845 0
petmap4 Ha412HOChr01_5286961 A01 5286961 C01 9.467186540337 0
petmap4 Ha412HOChr01_5287103 A01 5287103 C01 9.467186540337 0
petmap4 Ha412HOChr01_97823881 A01 97823881 C01 5.18849677210301 0
petmap4 Ha412HOChr01_91560192 A01 91560192 C01 0.909191104271997 0
petmap4 Ha412HOChr01_92997257 A01 92997257 C01 0.909191104271997 0
petmap4 Ha412HOChr01_92997251 A01 92997251 C01 0.909191104271997 0
petmap4 Ha412HOChr01_94600029 A01 94600029 C01 0.909191104271997 0
petmap4 Ha412HOChr01_92997043 A01 92997043 C01 0 0
petmap4 Ha412HOChr01_94600028 A01 94600028 C01 0 0
petmap4 Ha412HOChr01_45559982 A01 45559982 C01 76.4385400965732 1
petmap4 Ha412HOChr01_33181475 A01 33181475 C01 77.6764672841381 1
petmap4 Ha412HOChr01_94320415 A01 94320415 C01 0.909191104271997 0
petmap4 Ha412HOChr01_2178871 A01 2178871 C01 16.86555403048 0
petmap4 Ha412HOChr01_2179029 A01 2179029 C01 15.956362926208 0
petmap4 Ha412HOChr01_2639593 A01 2639593 C01 15.956362926208 0
petmap4 Ha412HOChr01_7253819 A01 7253819 C01 11.333693074845 0
petmap4 Ha412HOChr01_7253852 A01 7253852 C01 11.333693074845 0
petmap4 Ha412HOChr01_14152249 A01 14152249 C01 83.2179167769012 1
petmap4 Ha412HOChr01_32410604 A01 32410604 C01 83.2179167769012 1
petmap4 Ha412HOChr01_35795888 A01 35795888 C01 83.2179167769012 1
petmap4 Ha412HOChr01_35795914 A01 35795914 C01 83.2179167769012 1
petmap4 Ha412HOChr01_36242185 A01 36242185 C01 83.2179167769012 1
petmap4 Ha412HOChr01_14152507 A01 14152507 C01 77.6764672841381 1
petmap4 Ha412HOChr01_29353254 A01 29353254 C01 75.5261437309413 1
petmap4 Ha412HOChr01_29353271 A01 29353271 C01 75.5261437309413 1
petmap4 Ha412HOChr01_29353288 A01 29353288 C01 75.5261437309413 1
petmap4 Ha412HOChr01_33873609 A01 33873609 C01 77.6764672841381 1
petmap4 Ha412HOChr01_36242201 A01 36242201 C01 77.6764672841381 1
petmap4 Ha412HOChr01_38033913 A01 38033913 C01 77.6764672841381 1
petmap4 Ha412HOChr01_100020982 A01 100020982 C01 77.6764672841381 1
petmap4 Ha412HOChr01_100574235 A01 100574235 C01 77.6764672841381 1
petmap4 Ha412HOChr01_39677341 A01 39677341 C01 77.6764672841381 1
petmap4 Ha412HOChr01_60608519 A01 60608519 C01 67.028187212223 1
petmap4 Ha412HOChr01_64031388 A01 64031388 C01 52.373910099058 1
petmap4 Ha412HOChr01_65311052 A01 65311052 C01 57.0389044289531 1
petmap4 Ha412HOChr01_66112339 A01 66112339 C01 50.1686325464328 1
petmap4 Ha412HOChr01_74933223 A01 74933223 C01 26.868317214807 1
petmap4 Ha412HOChr01_75267180 A01 75267180 C01 26.868317214807 1
petmap4 Ha412HOChr01_81298021 A01 81298021 C01 20.5027573931 1
petmap4 Ha412HOChr01_81298202 A01 81298202 C01 21.411965761194 1
petmap4 Ha412HOChr01_82451714 A01 82451714 C01 21.411965761194 1
petmap4 Ha412HOChr01_94320274 A01 94320274 C01 0 0
petmap4 Ha412HOChr01_94600033 A01 94600033 C01 0 0
petmap4 Ha412HOChr01_94600056 A01 94600056 C01 0.909191104271997 0
petmap4 Ha412HOChr01_98737953 A01 98737953 C01 81.3989329198405 1
petmap4 Ha412HOChr01_98737954 A01 98737954 C01 81.3989329198405 1
petmap4 Ha412HOChr01_100020973 A01 100020973 C01 77.3700045794054 1
petmap4 Ha412HOChr01_100020976 A01 100020976 C01 77.3700045794054 1
petmap4 Ha412HOChr01_109298605 A01 109298605 C01 87.7893841139881 1
